100.	0.9972882252643871	0.10006460546058275	0.057262971876835565	0.005745519609859799
102.32929922807536	0.9971596428531058	0.10239846650956443	0.058592293372224914	0.006016790457352669
104.71285480508996	0.997024967513451	0.10478690749409222	0.05995258553489527	0.00630092827194107
107.1519305237606	0.9968839107902292	0.10723121533374394	0.06134456747059476	0.006598547959116752
109.64781961431851	0.9967361706393014	0.1097327080651193	0.06276897416405228	0.006910294164375663
112.2018454301963	0.9965814306215244	0.11229273563165629	0.06422655780698973	0.007236842858462484
114.81536214968828	0.9964193593989511	0.1149126807383255	0.06571808601697206	0.007578902642975617
117.48975549395291	0.9962496099280426	0.11759395970010966	0.0672443430059583	0.007937216480858496
120.22644346174131	0.9960718187187116	0.12033802333022046	0.06880613069583247	0.008312563485766018
123.02687708123811	0.9958856051076204	0.12314635786347682	0.07040426754455578	0.00870576055723932
125.89254117941675	0.9956905703653884	0.12602048589267656	0.0720395893154182	0.009117664309649035
128.82495516931337	0.9954862969108205	0.12896196735622956	0.07371294977007758	0.009549173115343437
131.82567385564073	0.995272347363396	0.1319724005422522	0.07542521972668906	0.010001229029372843
134.89628825916532	0.9950482636152558	0.13505342313532767	0.07717728842145737	0.010474820122209736
138.03842646028852	0.9948135658499315	0.13820671329928919	0.07897006287531386	0.010970982672721388
141.2537544622754	0.9945677515255201	0.14143399079888674	0.08080446833734298	0.011490803611071259
144.5439770745928	0.9943102941488602	0.14473701813796355	0.0826814485098932	0.012035423080372951
147.91083881682073	0.9940406424426707	0.1481176018070251	0.08460196507664461	0.012606037008736425
151.35612484362088	0.9937582187592798	0.1515775934682462	0.0865669988380349	0.013203900088087571
154.88166189124811	0.9934624181568537	0.15511889129787998	0.08857754756908216	0.01383032837281036
158.48931924611142	0.9931526068818752	0.15874344129531812	0.09063462936580399	0.01448670292721791
162.18100973589299	0.9928281210615685	0.16245323868621925	0.09273927936953337	0.01517447256532673
165.95869074375614	0.9924882651859015	0.16625032935687684	0.09489255142530162	0.015895157581211752
169.82436524617444	0.9921323123051987	0.17013681165898273	0.09709551726849942	0.016650353242440352
173.78008287493762	0.991759496249573	0.17411483690027088	0.09934928112150798	0.017441736250959555
177.82794100389228	0.9913690188091384	0.17818661250401416	0.10165492172032223	0.01827105849998736
181.97008586099827	0.990960042179612	0.18235440271154024	0.10401357777195411	0.019140166433205572
186.20871366628674	0.9905316885729396	0.18662053060181777	0.10642639038057096	0.020050995453162766
190.54607179632484	0.9900830382333632	0.19098737993217121	0.10889451823351316	0.021005577372754873
194.98445997580455	0.9896131275341485	0.19545739709504117	0.11141913395133618	0.022006044738764094
199.52623149688787	0.9891209464526723	0.20003309306009637	0.11400142611651547	0.02305463655241522
204.17379446695296	0.9886054367263574	0.20471704556456807	0.11664259862217487	0.024153703798446145
208.92961308540387	0.9880654892321437	0.2095119012736318	0.11934386673734643	0.02530571456564742
213.79620895022325	0.9874999415157916	0.21442037809800474	0.1221064594119626	0.026513260830280536
218.77616239495518	0.9869075751544801	0.21944526761822303	0.12493161676738468	0.02777906459994828
223.872113856834	0.9862871130637729	0.22458943764902325	0.12782058725304166	0.029105984317554606
229.08676527677724	0.9856372162666202	0.2298558348422869	0.13077463026755468	0.030497022931822413
234.42288153199226	0.9849564811888	0.23524748758170702	0.13379500914863	0.0319553342013728
239.88329190194898	0.9842434362226598	0.24076750890192894	0.13688299320896224	0.03348423153351775
245.4708915685031	0.9834965381732994	0.24641909956945127	0.14003985443937741	0.035087196082945554
251.18864315095797	0.9827141687750479	0.2522055514026163	0.14326686537633326	0.03676788567596191
257.03957827688646	0.9818946308487673	0.25813025073168894	0.14656529595807508	0.038530143994496356
263.02679918953817	0.9810361441821507	0.26419668204019137	0.14993640927437812	0.04037801006587487
269.1534803926917	0.9801368411329808	0.27040843180090013	0.15338146181631218	0.04231572961840152
275.4228703338166	0.9791947624875241	0.27676919267920225	0.1569016973619207	0.04434776539158834
281.8382931264455	0.9782078521831904	0.28328276773710837	0.16049834373940333	0.0464788089802169
288.40315031266056	0.9771739525885146	0.28995307513558377	0.16417260790674001	0.048713792945584304
295.1209226666387	0.976090798837924	0.2967841529401532	0.16792567232508016	0.05105790417837479
301.9951720402016	0.9749560133452234	0.3037801643761723	0.17175868835248112	0.05351659725525739
309.0295432513592	0.9737670995263084	0.31094540329308396	0.17567277193326322	0.05609560947564553
316.22776601683796	0.9725214357681095	0.3182843001724461	0.17966899511130371	0.05880097560980583
323.5936569296281	0.971216267611409	0.3258014280855932	0.18374838048441966	0.061639044681723494
331.1311214825911	0.9698487021167407	0.33350150994126193	0.18791189346347725	0.06461649726938194
338.84415613920277	0.9684156980120073	0.3413894249218639	0.1921604347425887	0.0677403641783262
346.73685045253166	0.9669140595013971	0.34947021685940466	0.1964948261224275	0.07101804414061955
354.8133892335753	0.9653404259527925	0.3577491019063808	0.20091580872801315	0.0744573274370439
363.0780547701014	0.9636912630454199	0.36623147750949414	0.20542402187751732	0.07806641412940653
371.53522909717276	0.9619628528522841	0.37492293190692977	0.21002000014479846	0.0818539407617184
380.1893963205613	0.9601512823204691	0.3838292539516237	0.21470415292164496	0.08582900234728948
389.04514499428046	0.9582524331930274	0.3929564445888111	0.2194767535778027	0.09000118009822372
398.1071705534973	0.9562619674155445	0.4023107276744734	0.22433792171994066	0.09438056862244586
407.3802778041126	0.9541753168557641	0.41189856386910345	0.22928760735973114	0.09897780641691262
416.8693834703355	0.9519876659514556	0.4217266629830608	0.2343255656672159	0.10380410479988098
